original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
CCCC(=O)Nc1cccc(C(=O)Nc2nc(C)cs2)c1,CcCCcCCccccCCCCCccCCCC(CCCCCCCcCCcCcCC((CC(cC(ccCcccCC,0,0,17.142857142857142,1,20.010938764249715
Cc1ccc(NC(=O)N(C)CCC(C)O)c(OCC2CCCO2)c1,CCCCC(cCcCcCcccCCCccC(CCcCCcc=ccC9CCCcCcCCCcCCcNcCc,0,0,12.82051282051282,1,20.010938764249715
Cc1ccc(-c2nnnn2-c2ccc3c(c2)OCO3)cc1N,CcCCcCCcCcCcCcC(cCCCCccc(CCcCCccCNCCCcCCccCcCc,0,0,16.666666666666664,1,20.010938764249715
COc1ccc(OC)c(NC(=O)c2cccc(-c3noc(C)n3)c2)c1,C(cccCCcCCcCCCcCcCCCCbCCcCCcCcCcN(CCCcC(cCcCCCcCCcCC,0,0,16.27906976744186,1,20.010938764249715
N#Cc1cc(C(=O)Nc2ccc(C(N)=O)c(C)c2)ccc1C,ccCcCCCCCCCCccCCCC(C(C(CCCCCCccCccCCCbcCccCCCCcccc,0,0,7.6923076923076925,1,20.010938764249715
Cn1nc(C(=O)N2CCC3(CC(=O)c4ccccc4O3)C2)ccc1=O,CcCcCcC)CCccCCCCCc((CccCcCCcCCCCCCbCc(cCCCCCCCC(cCcC,0,0,20.454545454545457,1,20.010938764249715
CC(=O)Nc1cc(NC(=O)Nc2cc(C)cc(C)c2)c(F)cc1F,C(CccCCCCCcCcCcCcCccCCcCccC(cCCcc)cCcCcCCccCCC,0,0,23.809523809523807,1,20.010938764249715
Cc1cnc(C(=O)Nc2ccc(NS(C)(=O)=O)cc2)cn1,CccCccCCccCCCcCCc(CCC(ccC(CCCCCCcCCCCCCcc(CCCCccC,0,0,21.052631578947366,1,20.010938764249715
CC(C)(C)c1csc(C2CCCCN2C(=O)c2ccon2)n1,CCCCCCCccCCcCCcC((cC(CCCCcccCCCc9cCccCCCCCCcC)CCc,0,0,21.62162162162162,1,20.010938764249715
CCn1c(C(=O)NCc2cccnc2)cc2c(=O)oc3ccccc3c21,CCCCCCCC(ccCCc(CccCCCCCCCc(cCCC(CCCcCccCCcCCcCc,0,0,26.190476190476193,1,20.010938764249715
FC(F)Cn1cc(NCc2csc(-c3ccccc3)n2)cn1,cCcccCCCcC(cc(CccCC(CcccccCCCCcCCc)cCCcCCCCCCCCCccCC,0,0,25.71428571428571,1,20.010938764249715
CC(Cc1ccccc1F)NC(=O)c1nnc2ccccc12,ccCCCCcCCc(CCccCC(CcCcCcCCCCccCCC=cCC(cccCcCCCbCCCCc,x,0,18.181818181818183,-1,20.010938764249715
Cc1cccnc1-n1ccc(NCc2cn3cccnc3n2)n1,CcCCcCcC=CCcCCCCCccCccCcCCCccCcCcCccC)cCCccc((C(CCCcCc,0,0,20.588235294117645,1,20.010938764249715
CCOC(=O)c1sc(NC(=O)CCc2cn(C)nc2C)cc1C,CCcCccccCCccCCCcc(Cccc(CCc)CCCCCccCCCC(CCC(CcCcb,0,0,24.324324324324326,1,20.010938764249715
CC1CN(Cc2ccccc2)CCN1C(=O)c1ccccc1F,CcccccCCcCcCCcCcCcccCc)CCcCCCcccCCCCCCcCcCcCCCcC,0,0,29.411764705882355,1,20.010938764249715
CC(=O)c1cccc(NC(=O)C(C)n2nc(-c3ccco3)oc2=O)c1,cc(CcCccCc(ccCCCC(C(cCccCCCCCCcNccC(ccCcccCccc(cCCcNcC,0,0,20.0,1,20.010938764249715
N#CCCCCOC(=O)c1cc(-c2ccccc2C)nn1,cCccCCcCCCc(C(cCc(CCc((ccCCCCCCccCC(CCc((CCc(CccCcc,x,0,25.0,-1,20.010938764249715
c1csc(-c2nccn2Cc2csc(C3CCCO3)n2)c1,cCCCCC((CC(CcCcCcCCccbCcCCCcCcCcCCbCCccCCCc,0,0,11.76470588235294,1,20.010938764249715
CCNC(=O)C(N)c1ccc(OC(C)C)c(OC)c1,CCCCCC(cCCCcCCCcccCCCCCCCcc(CCCCCcCcCCCCcCCCCCcCc(cc,0,0,34.375,1,20.010938764249715
N#CC(CCOc1ccccc1F)C(=O)N1CCCCCC1,Ccc)(CCcccCCcCcCCcCCcccCCCcCccCcC((CCcCCCCb=(CcCC,0,0,31.25,1,20.010938764249715
CCC(C(=O)OCC(C)C)n1nnc(C(C)=O)c1C,CccCcCCCNCccCccCccCCC(cCCCCCccCCCcCCcCcCcccCCCC,0,0,15.151515151515152,1,20.010938764249715
Cn1ccc(CN2CCC23CCN(c2ncccn2)C3)n1,cCC((cCcCCCCcCCCc((CcCcccCCcCCCccCCcCCcCCCccCcC,0,0,27.27272727272727,1,20.010938764249715
CCC1CCCCN1C(=O)C(C)N1CCN(C(=O)C(C)(C)C)CC1,CCCCcCc(NCCbCcCcCCC)c(cccCcCc(ccCCccc(CccCCCcCCcCcc,0,0,21.428571428571427,1,20.010938764249715
O=C(NC(c1ccccc1)C(F)(F)F)NC1(CO)CC1,cCcCcc(CCCcc(Cc(Cccc)CCcccCCCCCcCCCCcCCCcc3cC(cb(CC,0,0,22.857142857142858,1,20.010938764249715
CCC(C)OC(=O)CC1C(=O)NCCN1C(=O)Nc1ccccc1,CCCCCCcCCCCcCc(C(CcCcCCCcCC(cCCcCCC(ccCcCCCC)ccCc,0,0,35.8974358974359,1,20.010938764249715
Cc1ccc(NC(=O)Cn2ccc(C(=O)Nc3ccc(C)cc3)n2)cc1,C)CCCcCCCc(ccccCcCcCCCCCC(ccCcCCcCCCCc(CcC(CCcCCCcC,0,0,18.181818181818183,1,20.010938764249715
COc1cccc(NC(=O)N2CCCC2c2nc(C)no2)c1,cC(CcCCCCCcCccc(CcCCCCCcCcccC(CcccC(CC(CC((cCCCCc)ccc,0,0,17.142857142857142,1,20.010938764249715
CC(=O)NCC(=O)NCC1(c2ccccc2C)CCOCC1,CcC(cCccCCCccCc(CCCCCcC(cCCCcccccCccCCccCCC=CCCCC,0,0,14.705882352941178,1,20.010938764249715
CC(C)C(=O)N1CCCC(c2ccnc(-c3ccc(F)cc3)n2)C1,CCccCcCCCcCCCCcCCC(cCC(CCcCCCCC=CcCc(CcNCCCCCc)C(CCcC,0,0,21.428571428571427,1,20.010938764249715
CC(=O)N1CCN(C(=O)c2cnc3cc(C)ccc3c2=O)CC1,CCCCcCCCCccc(CCCcCccC(c(C)cccCCCCCCCCccCc(CcCCCcCcCC,x,0,12.5,-1,20.010938764249715
Cc1cccc(C(=O)Nc2nnc(-c3cc(C)n(C)n3)o2)c1,)C((ccccCCcccCCCCcC=ccCCCCCcc)c(C(cCCCCCCcCCcccCc,0,0,15.0,1,20.010938764249715
CCN(CC)C(=O)CS(=O)(=O)c1nc(C)c(C)n1CC(C)C,CccCCCCCCcCCCccc(CcCccCCcCC((cCcCCcCCCcCCC(CcCCcccCCC,0,0,21.951219512195124,1,20.010938764249715
Cc1ccc(C)cc1NC(=O)C1CC(=O)N(C)C1,CCCcCccCCcCC(CCccCcC8CCCcCcCCCCCcccC(ccCc(CccC(Ccc(C,0,0,28.125,1,20.010938764249715
CCNc1ccc(S(=O)(=O)NC2CC2(C)C)cn1,(CC(8cCCccCCcCCcCC)cCCbCcCC(CccCCC(CcccCCcCcCCbCcCCc,0,0,15.625,1,20.010938764249715
NS(=O)(=O)c1ccc(NC(=O)N2CCc3ccccc3C2)cc1,cCCbc(cCCccCCcC((C(Cc)C9C(cccCcCCcC(cCCCCCCcC(Cb,0,0,27.500000000000004,1,20.010938764249715
O=C(NCCc1ccccc1)Nc1cccn2nc(C3CC3)nc12,ccCCCCcCcCcCcCcCCCC(CcC(cCcC(CC(CCCCCCccc=Ccc(CCcc,0,0,21.62162162162162,1,20.010938764249715
COc1ccc(C(=O)Nc2ccccc2N2CCCC2=O)cc1F,ccCCcCCCC(CccCcCCc(CCcccCCcCCccCCcCCCC(CCCccccCCc,0,0,25.0,1,20.010938764249715
CC1CC(NC(=O)c2ccc(O)c(C)c2)CC(C)O1,ccccccCcccCcCcc)CCccCCCCcCCCCNCCCCCcC(C(C(CCcCCcCcCC(,0,0,17.647058823529413,1,20.010938764249715
CC(C)(CO)NS(=O)(=O)c1ccc(N)cc1C,CcCC(=CCcC(CcCCcCCcc(ccCCccCCCcCcCCCCCC(CCcCcCCCCCC,0,0,19.35483870967742,1,20.010938764249715
COc1ccc(F)c(NC(=O)c2cccnc2OCC(F)F)c1,(cCccCCc(CCCCC=cCccCCcCc(CCCccCCCCccCCcCccccCCc(CCC,0,0,16.666666666666664,1,20.010938764249715
CCCCS(=O)(=O)NC(C)c1cc(F)c(F)c(F)c1,CbCCCCCCCCccCCCcCCCcCCcccccCCCCcCCccccCcCCC(CCCCcccC,0,0,17.142857142857142,1,20.010938764249715
CC(=O)NC1CCN(C(=O)Nc2ccnn2CC2CCCCC2)C1,CCCccCcCcCcCcC(cccCCcNcCCCCCCCCCccCCccCCccccCCCCcCC,0,0,31.57894736842105,1,20.010938764249715
Cc1nccn1-c1ncccc1NC(=O)COc1cccc(C#N)c1,CCCCCCCCcccCCC(c(cCcCCCCCccCCC(CCcbCCCCC(CcCCccccCCC,0,0,18.421052631578945,1,20.010938764249715
C=CCNc1nc2c(c(=O)nc(=O)n2C)n1CCCc1ccccc1,CCCcccCCCcCcccC(CcCCC(cCC(CCCccCCCCcCCcbCccCCCCCc,x,0,17.5,-1,20.010938764249715
COC(=O)Cc1nn(-c2ccc(C)cc2)c2c1nnc1nc(C)nn12,ccCCc)CCcCcCCCCCc(CCbCCCccCCCcCccC(CcCcCCC)cCCC,0,0,13.953488372093023,1,20.010938764249715
Cc1ccccc1NC(=O)c1ccc(C(=O)Nc2nccs2)cc1,cccCCCCcCCccc=(CC(cc((ccCCccCcccCCcCCCCcC(cCCCc(CC,0,0,21.052631578947366,1,20.010938764249715
CC(=O)NC1CCN(C(=O)NCCc2cc(C)cc(C)c2)CC1,C)CCcCCc(CCCCC(CcC(CcCCCcC)CcCcCCccCcccCcCcCc(cCCC(b(,0,0,25.64102564102564,1,20.010938764249715
O=C(Cc1cccs1)Nc1cccc(C(=O)N2CCCCC2)c1,cccCcCCcCCCccCCCCc(cCC(cccccCcC=CCCccCCCcC(CCC(,0,0,24.324324324324326,1,20.010938764249715
Cc1nc(C2CN(C(=O)Cc3ccc4c(c3)CCCC4)CCO2)no1,CCCccCCcC(CCFcCCCCC=CCCCCCCcCcCCC(CC(CCCccCCC(CcCCc,0,0,26.190476190476193,1,20.010938764249715
Cc1cnc(-c2cccc(NC(=O)Cc3cccn3)c2)o1,c(cCC(CCCCCCCCbcCCCCCCCCCCCCcCCCccCcCCcCcCCCccCcC,x,0,5.714285714285714,-1,20.010938764249715
CCC(C)n1nccc1NC(=O)Cn1cc(C)c(=O)nc1=O,CcCC(c(cCccCC3CCCcCCcCbCcCCCCcccCcCCC(cCCCCccccCCC,x,0,21.62162162162162,-1,20.010938764249715
Cc1ccc(S(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cc1,Cccb)cCCcCCcCcCCCcCCCcCCc(cC=CCcc(CcCCCCC(CCcc(CCcC(C,0,0,19.047619047619047,1,20.010938764249715
COc1ccccc1C(=O)NCC(=O)NCc1ccc(C)cc1,C=c((ccCCCCCC(ccCcCc(CcCCCcCCCCCcCcccCCCCCCccCCCcccC,0,0,28.57142857142857,1,20.010938764249715
CS(=O)(=O)NCCc1ccc(C(=O)NCc2cccnc2)cc1,CCC(CcccCC(ccCCCCC(cccCCccC(CCCCCcCccCCCCCcCCCCncCc,0,0,10.526315789473683,1,20.010938764249715
Cc1noc(C)c1Cc1nnc(=O)n1CCc1ccccc1F,Cc(CCCCCCccccCCbCC)CCcCcCccCCCCCCCc=ccCCCCcccCCCC,x,0,20.588235294117645,-1,20.010938764249715
c1ccc(CNc2c3c(nc4ncnn24)CCC3)nc1,CCCCcCcCCcCcCCC(CCCCCcCcc)C9CCccCccCc()CC(CcC(Ccc,0,0,9.375,1,20.010938764249715
Cc1noc(COC(=O)C(C)(C)Oc2ccc(C)cc2)n1,cCCcCC=C(CCCCCCc(CCCCCCC(cCCccCCCccCCCCc)CC(CCcC=C,0,0,13.88888888888889,1,20.010938764249715
COc1cccc(NC(=O)CSc2nc(-c3ccccc3)no2)c1,CcccC8CcCCCcCcCCCCCcCCccccCCcC(CCcCCcCCC=CCCcCCcC,0,0,23.684210526315788,1,20.010938764249715
CCOC(=O)C1CCCN(C(=O)c2cccc(C)n2)C1,C(Cc(cCccCC=CCCcCCcCCcCC(CCcCCCcC(CCcCc(CCCCCcCCcb,0,0,14.705882352941178,1,20.010938764249715
O=C(Cc1ccc(CO)cc1)N1CCCCC1c1ccc(F)cc1,CcCCcCcC(ccCCccCccCCcCCCc(C(c(CCccCCc(C)CcccCCCCC,0,0,21.62162162162162,1,20.010938764249715
O=C1c2cccnc2C(Nc2ccccc2F)N1Cc1ccco1,CCccCc(cCC(Cc)cC(cCcCcCCCCCC(CCCcCCCcC9CCCCcCCC=cC,0,0,17.142857142857142,1,20.010938764249715
O=C(Cc1ccccc1)N1CCC2C1CCC(=O)N2c1cccnc1,ccCCCCcc(c8CCcC(cCCCCccCCcCcCcCCCCCccccCccCCCCCc),0,0,28.205128205128204,1,20.010938764249715
CN(CC(=O)NC1CC1)S(=O)(=O)c1ccc(C)c(C)c1,CcCCcCC(CCcCcCcccCCcCCc(cCCcCc)cCcCCcCcc(ccCCC(,0,0,17.94871794871795,1,20.010938764249715
COc1ccccc1C#CCNC(=O)c1cncc(B)c1,cCc)(cCcCCcC(cCCC(cc(CccCCCccCCCCCCcCCCc(cCCCC(cCCc,0,0,16.129032258064516,1,20.010938764249715
COc1cc(-c2nc(-c3ccncc3)cs2)ccc1N,CccCCCc(CcCccCcccCcc(C6(CCC(cCcCCcFCccCCcCCCCcCC,0,0,21.875,1,20.010938764249715
CNC(=O)CNc1ccc(NC(=O)CCc2ccccc2)cc1,CccCcCC(CcCCCCCCcCcCCCCCCCCCcC(cCbCC)c(cccCcccCC,0,0,14.285714285714285,1,20.010938764249715
COC(=O)c1c(C)nc(C(=O)Nc2ccccc2N2CCCC2)c1C,CccCcCCCc(CCCcCCCcCccCCCCc(CCCCc(cCcbC(CCC(CCcCCC,x,0,14.634146341463413,-1,20.010938764249715
O=C(NCCn1ccnc1-c1ncccn1)c1ccc(F)cc1,cCCCcC)CC=cCcCcCcCcCCcccCCccCCCCCC(cCc(cCCCc(cCNC,0,0,20.0,1,20.010938764249715
COc1ccc(OCC(=O)N2CCCc3ncccc32)cc1,C((CCcCCCCCCc(c(cCCccCCCCCCCcCCCCcCCCCccccCCcC(cCcCCc,0,0,21.21212121212121,1,20.010938764249715
O=C(NCc1cccnc1Oc1cccc(F)c1)C1CCCO1,CCccCCccCc(cCcCCC(CCccCCcC)CCcCCCCcC(CCcCcCcCCCC,0,0,26.47058823529412,1,20.010938764249715
COc1ccc2c(c1)OCC(C1NC(=O)c3ccccc3N1C)=C2,cccCCCcCCcCCCcCccCCCCCCCCcc(ccCCCCcCCCccCcccC(CCc(,0,0,22.5,1,20.010938764249715
CC(=O)Nc1cc(NC(=O)c2cccc3ccccc23)ccc1F,CccC(CCccC9cCcCCC((CcCcc(CcCCCCcCccCCCccCCccCCC=C,0,0,21.052631578947366,1,20.010938764249715
CC(C)NC(=O)Cc1ccc(NC(=O)N(C)CC2CC2)cc1,C(CcccCC(CcCcCCCccCCC3ccccCcCCCC)cCCcCcCCccCcCCcCc,0,0,28.947368421052634,1,20.010938764249715
Cc1nc(C2CN(Cc3ccc(B)cc3)CCO2)no1,c(CCCCCCCCC=CCCCcCCcCCCCCCCCccCCC((cCCcC(cCcCcccCcCC,0,0,15.625,1,20.010938764249715
Cc1cccc(CNC(=O)Cc2coc(-c3ccc(C)cc3)n2)n1,)CCcCCCcCCCCCCC(CcCCCCCCc(CCCcCcbCCcCC(cCC(c(cC(CcC,0,0,10.0,1,20.010938764249715
